essay,Environment,Population,evolline,Replicate,Growth
2,5,31,8,12,0.288310231
2,6,31,8,1,0.108466885
2,6,31,8,3,0
2,6,31,8,4,0.035990884
2,6,31,8,5,0.06430248
2,6,31,8,6,-0.181021721
2,6,31,8,7,0.049984769
2,6,31,8,8,0.125708144
2,6,31,8,9,0.028311595
2,6,31,8,10,0.161699028
2,6,31,8,11,0.147381318
2,6,31,8,12,0.108466885
2,7,31,8,1,-0.167655795
2,7,31,8,2,-0.142447034
2,7,31,8,3,0
2,7,31,8,4,0.103167885
2,7,31,8,5,0.107291468
2,7,31,8,6,0.127133179
2,7,31,8,7,0.175858712
2,7,31,8,8,0.145722105
2,7,31,8,9,0.085707801
2,7,31,8,10,0.083326173
2,7,31,8,11,-0.057742479
2,7,31,8,12,0.142523606
2,8,31,8,1,0.203653165
2,8,31,8,2,-0.169337615
2,8,31,8,3,-0.058662819
2,8,31,8,4,0.034315549
2,8,31,8,5,-0.169337615
2,8,31,8,6,-0.014112141
2,8,31,8,7,0.082478719
2,8,31,8,8,0.147664638
2,8,31,8,9,-0.136876197
2,8,31,8,10,0.193408516
2,8,31,8,11,0.221843215
2,8,31,8,12,-0.169337615
2,1,32,8,1,0.164648294
2,1,32,8,2,-0.216438946
2,1,32,8,3,0.149064447
2,1,32,8,4,0.176778221
2,1,32,8,5,0.139204036
2,1,32,8,6,0.264120959
2,1,32,8,7,0.329121995
2,1,32,8,8,0.282489167
2,1,32,8,9,0.236591096
2,1,32,8,10,0.284799525
2,1,32,8,11,0.175723756
2,1,32,8,12,0.178034113
2,2,32,8,1,-0.15382554
2,2,32,8,2,0.252040486
2,2,32,8,3,-0.219605722
2,2,32,8,4,0.366985296
2,2,32,8,5,0.372091948
2,2,32,8,6,-0.19741307
2,2,32,8,7,0.22580404
2,2,32,8,8,0.142078449
2,2,32,8,9,-0.19741307
2,2,32,8,10,0.252040486
2,2,32,8,11,-0.19741307
2,2,32,8,12,0.392093657
2,3,32,8,1,0.17753345
2,3,32,8,2,0.264386426
2,3,32,8,3,0.268936409
2,3,32,8,4,0.113837881
2,3,32,8,5,-0.194607143
2,3,32,8,6,-0.21719987
2,3,32,8,7,0.22705415
2,3,32,8,8,0.025526035
2,3,32,8,9,-0.21719987
2,3,32,8,10,-0.130066546
2,3,32,8,11,0.247690377
2,3,32,8,12,0.076084052
2,4,32,8,1,0
2,4,32,8,2,0.070065325
2,4,32,8,3,0.082665407
2,4,32,8,4,0.163108934
2,4,32,8,5,0.12866675
2,4,32,8,6,0.104275887
2,4,32,8,7,-0.036921871
2,4,32,8,8,0.147532195
2,4,32,8,9,0.208172754
2,4,32,8,10,0.12866675
2,4,32,8,11,0.205823379
2,4,32,8,12,0.12866675
2,5,32,8,1,0.48010305
2,5,32,8,2,0.265166763
2,5,32,8,3,-0.219529872
2,5,32,8,4,0.2038125
2,5,32,8,5,0.304208274
2,5,32,8,6,0.258438125
2,5,32,8,7,0.351464237
2,5,32,8,9,0.25273949
2,5,32,8,10,0.270202289
2,5,32,8,11,-0.219529872
2,5,32,8,12,0.289257174
2,6,32,8,1,0.119659372
2,6,32,8,2,-0.106881108
2,6,32,8,3,-0.106881108
2,6,32,8,4,-0.181021721
2,6,32,8,5,0
2,6,32,8,6,-0.143931643
2,6,32,8,7,0.130258202
2,6,32,8,8,0.161699028
2,6,32,8,9,0.158249354
2,6,32,8,10,-0.106881108
2,6,32,8,11,0.06252144
2,6,32,8,12,0
2,7,32,8,1,0.191172567
2,7,32,8,2,0.049548988
2,7,32,8,3,0.085420887
2,7,32,8,4,0.083326173
2,7,32,8,5,0.175782141
2,7,32,8,6,0.068882431
2,7,32,8,7,0.083326173
2,7,32,8,8,0.127133179
2,7,32,8,9,0.107291468
2,7,32,8,10,0.145722105
2,7,32,8,11,0.109903536
2,7,32,8,12,0.168542601
2,8,32,8,1,0.193408516
2,8,32,8,2,0.049038854
2,8,32,8,3,0.108680121
2,8,32,8,5,0.014723304
2,8,32,8,6,-0.181802967
2,8,32,8,7,0.123403425
2,8,32,8,8,-0.181802967
2,8,32,8,9,0.123403425
2,8,32,8,10,0.097466544
2,8,32,8,11,0.134543995
2,8,32,8,12,0.073386124
3,1,1,1,1,0.395732263
3,1,1,1,2,0.260969971
3,1,1,1,3,0.21633023
3,1,1,1,4,-0.185950907
3,1,1,1,5,0.248867088
3,1,1,1,6,0.22057618
3,1,1,1,7,0.22057618
3,1,1,1,8,0.414701396
3,1,1,1,9,0.22057618
3,1,1,1,10,0.353369651
3,1,1,1,11,0.31178327
3,2,1,1,1,-0.241926605
3,2,1,1,2,-0.192102395
3,2,1,1,3,-0.162957101
3,2,1,1,4,-0.241926605
3,2,1,1,5,0.22124769
3,2,1,1,6,-0.192102395
3,2,1,1,7,-0.192102395
3,2,1,1,8,0.112372698
3,2,1,1,9,0
3,2,1,1,10,0.158811124
3,2,1,1,11,0.379639034
3,2,1,1,12,0.399071674
3,3,1,1,1,0.397594029
3,3,1,1,2,0.3780322
3,3,1,1,3,0.256644853
3,3,1,1,4,-0.240648905
3,3,1,1,5,-0.112096226
3,3,1,1,6,0.42402719
3,3,1,1,7,-0.192241288
3,3,1,1,8,0.282742728
3,3,1,1,9,0.282742728
3,3,1,1,10,-0.240648905
3,3,1,1,11,-0.192241288
3,3,1,1,12,0.357941224
3,4,1,1,1,-0.190260128
3,4,1,1,2,0.221073173
3,4,1,1,3,0.26664548
3,4,1,1,4,0.204303137
3,4,1,1,5,0.214771192
3,4,1,1,6,0.213612667
3,4,1,1,7,0.185740665
3,4,1,1,8,0.185740665
3,4,1,1,9,0.148549181
3,4,1,1,10,-0.165038177
3,4,1,1,11,0.124632103
3,4,1,1,12,0.234081024
3,5,1,1,1,0.168027692
3,5,1,1,2,0.266214331
3,5,1,1,3,0.293893903
3,5,1,1,4,-0.228929783
3,5,1,1,5,-0.228929783
3,5,1,1,6,0.412392509
3,5,1,1,7,0.266214331
3,5,1,1,8,0.293893903
3,5,1,1,10,0.152108994
3,5,1,1,11,0.293893903
3,5,1,1,12,0.211142297
3,6,1,1,1,0.275207983
3,6,1,1,2,0.191436488
3,6,1,1,3,-0.066356893
3,6,1,1,4,0.091447647
3,6,1,1,5,-0.025084465
3,6,1,1,6,0.2262666
3,6,1,1,7,-0.18141525
3,6,1,1,8,0.161553039
3,6,1,1,9,0.192366405
3,6,1,1,10,0.096240342
3,6,1,1,11,-0.102769516
3,6,1,1,12,-0.18141525
3,7,1,1,1,0.192453941
3,7,1,1,2,0.132870632
3,7,1,1,3,-0.181281418
3,7,1,1,4,0.117900192
3,7,1,1,5,0.090268722
3,7,1,1,6,0.117900192
3,7,1,1,7,-0.117096523
3,7,1,1,8,0.043686036
3,7,1,1,9,0.117096523
3,7,1,1,10,0.137905782
3,7,1,1,11,0.160481098
3,7,1,1,12,0.176498541
3,8,1,1,1,-0.180834345
3,8,1,1,2,-0.180834345
3,8,1,1,3,-0.180834345
3,8,1,1,4,-0.180834345
3,8,1,1,5,-0.180834345
3,8,1,1,6,-0.180834345
3,8,1,1,7,-0.180834345
3,8,1,1,8,-0.116464955
3,8,1,1,9,0.139684646
3,8,1,1,10,-0.180834345
3,8,1,1,11,-0.180834345
3,8,1,1,12,-0.102025726
3,1,2,1,1,0.298024258
3,1,2,1,2,0.27278671
3,1,2,1,3,0.27278671
3,1,2,1,5,0.368158969
3,1,2,1,6,0.186775964
3,1,2,1,7,0.22057618
3,1,2,1,9,0.318744377
3,2,2,1,1,0.228122837
3,2,2,1,2,0.312521692
3,2,2,1,3,0.304475093
3,2,2,1,4,-0.111889713
3,2,2,1,5,0.257268132
3,2,2,1,6,0.158811124
3,2,2,1,7,0.065451286
3,2,2,1,8,0.312521692
3,2,2,1,10,-0.241926605
3,2,2,1,11,-0.192102395
3,2,2,1,12,0.3115824
3,3,2,1,1,-0.240648905
3,3,2,1,2,-0.083779585
3,3,2,1,3,0.223381647
3,3,2,1,4,-0.240648905
3,3,2,1,5,0.223381647
3,3,2,1,6,0.046881856
3,3,2,1,7,-0.192241288
3,3,2,1,8,0.2824458
3,3,2,1,9,-0.192241288
3,3,2,1,10,-0.03689773
3,3,2,1,11,-0.240648905
3,3,2,1,12,0.065572089
3,4,2,1,1,0.203144612
3,4,2,1,2,0.11129504
3,4,2,1,3,0.106944658
3,4,2,1,4,0.124632103
3,4,2,1,5,0.148549181
3,4,2,1,6,0.094206546
3,4,2,1,7,0.055159969
3,4,2,1,8,0.140584447
3,4,2,1,9,0.041281101
3,4,2,1,10,0.254171465
3,4,2,1,11,-0.124632103
3,4,2,1,12,-0.0393077
3,5,2,1,1,-0.228929783
3,5,2,1,3,0.407162596
3,5,2,1,4,0.338812038
3,5,2,1,5,0.177407306
3,5,2,1,6,0.209290814
3,5,2,1,7,0.338831184
3,5,2,1,8,-0.228929783
3,5,2,1,9,0.338263642
3,5,2,1,10,0.2705893
3,5,2,1,11,0.426801565
3,5,2,1,12,0.243025805
3,6,2,1,1,-0.18141525
3,6,2,1,2,0.172776835
3,6,2,1,3,0.245179923
3,6,2,1,5,0.209820551
3,6,2,1,6,0.068699743
3,6,2,1,7,0.014673471
3,6,2,1,8,-0.18141525
3,6,2,1,10,-0.117442987
3,6,2,1,12,-0.156330786
3,7,2,1,1,-0.155689282
3,7,2,1,2,0.160481098
3,7,2,1,3,-0.181281418
3,7,2,1,4,0.139671839
3,7,2,1,5,0.170659722
3,7,2,1,6,0.117900192
3,7,2,1,7,0.208356382
3,7,2,1,8,0.095324875
3,7,2,1,9,0.117900192
3,7,2,1,10,0.116134134
3,7,2,1,11,0.156559241
3,7,2,1,12,0.139671839
3,8,2,1,1,-0.180834345
3,8,2,1,2,0.23110352
3,8,2,1,3,-0.180834345
3,8,2,1,4,-0.180834345
3,8,2,1,5,-0.180834345
3,8,2,1,6,-0.15615032
3,8,2,1,7,0.091342082
3,8,2,1,8,0.118567202
3,8,2,1,9,-0.116464955
3,8,2,1,10,-0.180834345
3,8,2,1,11,-0.180834345
3,8,2,1,12,-0.180834345
3,1,3,1,3,0.298024258
3,1,3,1,5,0.339356563
3,1,3,1,6,0.108774308
3,1,3,1,7,0.321080123
3,1,3,1,8,-0.233087764
3,1,3,1,9,0.36693825
3,1,3,1,10,0.401563523
3,1,3,1,11,0.247402439
3,1,3,1,12,-0.233087764
3,2,3,1,1,0.162196907
3,2,3,1,2,0.194831566
3,2,3,1,3,0.094596581
3,2,3,1,4,0.257553682
3,2,3,1,5,0.3115824
3,2,3,1,6,-0.192102395
3,2,3,1,7,0.062065503
3,2,3,1,8,0.22124769
3,2,3,1,9,0.223976861
3,2,3,1,10,0.141517992
3,2,3,1,11,0.253407705
3,3,3,1,1,0.195065006
3,3,3,1,2,0.220557929
3,3,3,1,3,-0.112096226
3,3,3,1,4,0.286130017
3,3,3,1,5,0.336860315
3,3,3,1,6,-0.240648905
3,3,3,1,7,-0.240648905
3,3,3,1,8,0.311930964
3,3,3,1,9,0.256644853
3,3,3,1,10,0.286130017
3,3,3,1,11,-0.112096226
3,3,3,1,12,0.256644853
3,4,3,1,1,0.041281101
3,4,3,1,2,0
3,4,3,1,3,0.202510701
3,4,3,1,4,0.23941757
3,4,3,1,5,0.223723224
3,4,3,1,6,0.148268141
3,4,3,1,7,-0.190260128
3,4,3,1,8,-0.165038177
3,4,3,1,9,0.125830552
3,4,3,1,10,0.190541168
3,4,3,1,11,0.125830552
3,4,3,1,12,0.221073173
3,5,3,1,1,0.29532007
3,5,3,1,2,-0.104790453
3,5,3,1,3,-0.228929783
3,5,3,1,4,-0.228929783
3,5,3,1,5,0.2705893
3,5,3,1,6,0.215346233
3,5,3,1,7,0.242909728
3,5,3,1,8,0
3,5,3,1,9,0.149727734
3,5,3,1,10,0.211142297
3,5,3,1,11,0.165798847
3,5,3,1,12,0.253660554
3,6,3,1,1,-0.156330786
3,6,3,1,2,0.022747904
3,6,3,1,3,-0.028935517
3,6,3,1,4,0.064817923
3,6,3,1,5,0.11760249
3,6,3,1,6,-0.18141525
3,6,3,1,7,0
3,6,3,1,8,0.103778268
3,6,3,1,10,0.131246321
3,6,3,1,11,-0.156330786
3,6,3,1,12,0.156259281
3,7,3,1,1,-0.181281418
3,7,3,1,2,-0.181281418
3,7,3,1,3,0.202960636
3,7,3,1,4,-0.155689282
3,7,3,1,5,0.091072392
3,7,3,1,6,0.138709451
3,7,3,1,7,0.137905782
3,7,3,1,8,-0.181281418
3,7,3,1,9,0.139671839
3,7,3,1,10,0.176498541
3,7,3,1,11,-0.181281418
3,7,3,1,12,0.132066962
3,8,3,1,1,-0.180834345
3,8,3,1,2,0.116470195
3,8,3,1,3,0.139684646
3,8,3,1,4,0.122252225
3,8,3,1,5,-0.180834345
3,8,3,1,6,-0.180834345
3,8,3,1,7,-0.116464955
3,8,3,1,8,-0.180834345
3,8,3,1,9,-0.180834345
3,8,3,1,10,-0.116464955
3,8,3,1,11,-0.180834345
3,8,3,1,12,-0.180834345
3,1,4,1,1,0.300360004
3,1,4,1,2,0.404778253
3,1,4,1,3,0.404778253
3,1,4,1,5,0.395732263
3,1,4,1,6,0.449417994
3,1,4,1,7,-0.233087764
3,1,4,1,8,0.248867088
3,1,4,1,10,0.153414049
3,1,4,1,11,0.27278671
3,1,4,1,12,0.248149474
3,2,4,1,1,0.257268132
3,2,4,1,2,0.277947047
3,2,4,1,3,-0.192102395
3,2,4,1,4,-0.241926605
3,2,4,1,5,0.223976861
3,2,4,1,6,0.308259822
3,2,4,1,7,-0.192102395
3,2,4,1,8,0.286698976
3,2,4,1,9,-0.241926605
3,2,4,1,10,0.282437106
3,2,4,1,11,0.339537906
3,2,4,1,12,0.358960119
3,3,4,1,1,0.140770585
3,3,4,1,2,0.415622935
3,3,4,1,3,0.331150345
3,3,4,1,4,-0.240648905
3,3,4,1,5,0.368741079
3,3,4,1,6,0.187294723
3,3,4,1,7,0.397594029
3,3,4,1,8,-0.240648905
3,3,4,1,9,0.37953601
3,3,4,1,10,0.336860315
3,3,4,1,11,0.468951192
3,3,4,1,12,0.311059368
3,4,4,1,1,-0.165038177
3,4,4,1,2,0.118978734
3,4,4,1,3,0.148268141
3,4,4,1,4,0.128065076
3,4,4,1,5,-0.124632103
3,4,4,1,6,0.17098677
3,4,4,1,7,0.188390716
3,4,4,1,8,0.096541145
3,4,4,1,9,0.18331715
3,4,4,1,10,0.231541228
3,4,4,1,11,0.219914648
3,4,4,1,12,-0.124632103
3,5,4,1,1,0.262664774
3,5,4,1,2,0.314959039
3,5,4,1,3,0.318624673
3,5,4,1,4,-0.104790453
3,5,4,1,5,0.413548397
3,5,4,1,6,-0.228929783
3,5,4,1,7,-0.228929783
3,5,4,1,8,0.242909728
3,5,4,1,9,-0.228929783
3,5,4,1,10,0.442034733
3,5,4,1,11,0.243025805
3,5,4,1,12,0.211142297
3,6,4,1,1,-0.18141525
3,6,4,1,3,0.143463658
3,6,4,1,4,0.135128141
3,6,4,1,5,0.106121118
3,6,4,1,7,0.156490289
3,6,4,1,8,-0.156330786
3,6,4,1,9,-0.18141525
3,6,4,1,10,0.170932752
3,6,4,1,11,0.052631353
3,6,4,1,12,0.148562507
3,7,4,1,1,0.139671839
3,7,4,1,2,0.155711854
3,7,4,1,3,0.160481098
3,7,4,1,4,0.095324875
3,7,4,1,5,0.193500943
3,7,4,1,6,0.234338365
3,7,4,1,7,0.139671839
3,7,4,1,8,0.153679891
3,7,4,1,9,0.231517173
3,7,4,1,10,0.156559241
3,7,4,1,11,-0.117096523
3,7,4,1,12,0.105239162
3,8,4,1,1,-0.116464955
3,8,4,1,2,-0.180834345
3,8,4,1,3,0.192490286
3,8,4,1,4,0.116470195
3,8,4,1,5,0.090553548
3,8,4,1,6,-0.15615032
3,8,4,1,7,0.177267764
3,8,4,1,8,0.130909424
3,8,4,1,9,0.221652075
3,8,4,1,10,-0.180834345
3,8,4,1,11,0.095352752
3,1,5,2,1,0.247739099
3,1,5,2,2,0.344687588
3,1,5,2,3,0.271868419
3,1,5,2,4,0.323999141
3,1,5,2,5,0.271868419
3,1,5,2,6,0.187314585
3,1,5,2,7,0.344687588
3,1,5,2,8,0.187314585
3,1,5,2,9,0.354301629
3,1,5,2,10,0.292310605
3,1,5,2,11,0.383328511
3,1,5,2,12,0.379259933
3,2,5,2,1,-0.069359221
3,2,5,2,2,0.265027984
3,2,5,2,3,-0.161372683
3,2,5,2,4,0.119515656
3,2,5,2,5,0.365004032
3,2,5,2,6,0.265027984
3,2,5,2,7,0.322730138
3,2,5,2,8,0.282675516
3,2,5,2,9,0.296523727
3,2,5,2,10,0.186410431
3,2,5,2,11,0.356398964
3,2,5,2,12,0.296523727
3,3,5,2,1,0.215546818
3,3,5,2,2,0.156527554
3,3,5,2,3,0.219526495
3,3,5,2,5,0.044996285
3,3,5,2,6,-0.188452927
3,3,5,2,7,0.551463717
3,3,5,2,8,0.345008135
3,3,5,2,9,0.305592137
3,3,5,2,10,0.305592137
3,3,5,2,11,0.370793281
3,3,5,2,12,-0.188452927
3,4,5,2,1,0.125830552
3,4,5,2,2,0.096541145
3,4,5,2,3,0.118978734
3,4,5,2,4,0.148268141
3,4,5,2,5,0.148268141
3,4,5,2,6,0.203144612
3,4,5,2,7,-0.190260128
3,4,5,2,8,0.148549181
3,4,5,2,9,0.139385998
3,4,5,2,10,0.238477119
3,4,5,2,11,0.102194514
3,4,5,2,12,0.140584447
3,5,5,2,1,-0.228548133
3,5,5,2,2,-0.228548133
3,5,5,2,3,0.293410115
3,5,5,2,4,-0.18129194
3,5,5,2,5,0.338245957
3,5,5,2,6,-0.18129194
3,5,5,2,7,0.428755838
3,5,5,2,8,0.21068088
3,5,5,2,9,-0.228548133
3,5,5,2,10,0.378023279
3,5,5,2,11,-0.18129194
3,5,5,2,12,-0.228548133
3,6,5,2,1,0.052729417
3,6,5,2,2,0.118107541
3,6,5,2,3,-0.181898507
3,6,5,2,4,0.091743246
3,6,5,2,5,0.171807144
3,6,5,2,6,-0.066694581
3,6,5,2,7,0.134084557
3,6,5,2,8,-0.181898507
3,6,5,2,9,0.066680853
3,6,5,2,10,-0.029246705
3,6,5,2,11,0.065137796
3,6,5,2,12,-0.142943333
3,7,5,2,1,0.177579142
3,7,5,2,2,0.095377659
3,7,5,2,3,-0.117153396
3,7,5,2,4,0.20840543
3,7,5,2,5,0.068530343
3,7,5,2,6,0.060425747
3,7,5,2,7,0.139739976
3,7,5,2,8,0.177454946
3,7,5,2,9,0.137977791
3,7,5,2,10,0.116202054
3,7,5,2,11,0.194469716
3,7,5,2,12,-0.181067637
3,8,5,2,2,0.249471386
3,8,5,2,3,-0.116464955
3,8,5,2,5,0.236834491
3,8,5,2,6,-0.180834345
3,8,5,2,7,0.02975598
3,8,5,2,8,-0.065596772
3,8,5,2,9,0.091342082
3,8,5,2,10,0.194426955
3,8,5,2,11,0.065596772
3,8,5,2,12,-0.078811276
3,1,6,2,1,0.090238687
3,1,6,2,2,-0.107391515
3,1,6,2,3,0.246910114
3,1,6,2,4,-0.23179163
3,1,6,2,5,0.362936091
3,1,6,2,6,-0.23179163
3,1,6,2,7,0.180160917
3,1,6,2,8,0.337977786
3,1,6,2,9,0.319729283
3,1,6,2,10,0.108170734
3,1,6,2,11,0.219491436
3,1,6,2,12,-0.23179163
3,2,6,2,1,-0.208387994
3,2,6,2,2,0.275714827
3,2,6,2,3,0.215197108
3,2,6,2,4,0.188874877
3,2,6,2,5,0.218496595
3,2,6,2,6,0.218496595
3,2,6,2,7,0.238009712
3,2,6,2,8,0.160088199
3,2,6,2,9,0.162207724
3,2,6,2,10,-0.208387994
3,2,6,2,11,0.215197108
3,2,6,2,12,0.160088199
3,3,6,2,1,0.219526495
3,3,6,2,2,0
3,3,6,2,3,-0.23477024
3,3,6,2,4,0.372074372
3,3,6,2,5,-0.188452927
3,3,6,2,6,-0.23477024
3,3,6,2,7,0.384722689
3,3,6,2,8,0.248863056
3,3,6,2,9,0.183621446
3,3,6,2,10,-0.23477024
3,3,6,2,11,-0.23477024
3,3,6,2,12,-0.23477024
3,4,6,2,1,-0.024346924
3,4,6,2,2,0.031624006
3,4,6,2,3,-0.124632103
3,4,6,2,4,0.041281101
3,4,6,2,5,-0.086242169
3,4,6,2,6,0.072905107
3,4,6,2,7,0.118978734
3,4,6,2,8,0.133732629
3,4,6,2,9,-0.055816613
3,4,6,2,10,0.064917139
3,4,6,2,11,-0.055816613
3,4,6,2,12,0.038389933
3,5,6,2,1,0.270140775
3,5,6,2,2,0.270140775
3,5,6,2,3,0.293410115
3,5,6,2,4,-0.228548133
3,5,6,2,5,-0.104631894
3,5,6,2,6,0.214975886
3,5,6,2,7,-0.228548133
3,5,6,2,8,0.356025532
3,5,6,2,9,-0.228548133
3,5,6,2,10,0.183159092
3,5,6,2,11,0.242618987
3,5,6,2,12,0.210802193
3,6,6,2,1,0.061801145
3,6,6,2,2,0.209175014
3,6,6,2,3,-0.105649754
3,6,6,2,4,-0.117880941
3,6,6,2,5,0.117880941
3,6,6,2,6,0.176799676
3,6,6,2,7,0
3,6,6,2,8,0.089481897
3,6,6,2,9,-0.181898507
3,6,6,2,10,0.104142456
3,6,6,2,11,0.171807144
3,6,6,2,12,-0.181898507
3,7,6,2,1,0.175365226
3,7,6,2,2,0.207280984
3,7,6,2,4,0.012219567
3,7,6,2,5,-0.181067637
3,7,6,2,6,0.029918328
3,7,6,2,7,-0.181067637
3,7,6,2,8,0.09030608
3,7,6,2,9,0.15454083
3,7,6,2,10,0.116202054
3,7,6,2,11,-0.181067637
3,7,6,2,12,0.095377659
3,8,6,2,1,-0.180834345
3,8,6,2,2,-0.180834345
3,8,6,2,3,-0.065596772
3,8,6,2,4,-0.180834345
3,8,6,2,5,-0.180834345
3,8,6,2,6,0
3,8,6,2,7,-0.180834345
3,8,6,2,8,0.068127631
3,8,6,2,9,-0.180834345
3,8,6,2,10,0.05297043
3,8,6,2,11,-0.180834345
3,8,6,2,12,-0.180834345
3,1,7,2,1,0.18491909
3,1,7,2,2,0
3,1,7,2,3,0.219491436
3,1,7,2,4,0.271868419
3,1,7,2,5,0.323999141
3,1,7,2,6,0.362936091
3,1,7,2,7,0.271868419
3,1,7,2,8,0.214733263
3,1,7,2,9,0.242980926
3,1,7,2,10,-0.23179163
3,1,7,2,11,0.419106215
3,1,7,2,12,0.108170734
3,2,7,2,1,0.132586006
3,2,7,2,2,0.186410431
3,2,7,2,4,0.160088199
3,2,7,2,5,0.160088199
3,2,7,2,7,0.186410431
3,2,7,2,8,0.305004197
3,2,7,2,9,0.189709918
3,2,7,2,10,0.235660205
3,2,7,2,11,0.092013463
3,2,7,2,12,0.218496595
3,3,7,2,1,0.253694537
3,3,7,2,2,-0.23477024
3,3,7,2,3,0.183621446
3,3,7,2,4,-0.23477024
3,3,7,2,5,0.305551671
3,3,7,2,6,0.188452927
3,3,7,2,7,-0.23477024
3,3,7,2,8,-0.23477024
3,3,7,2,9,-0.23477024
3,3,7,2,10,0.156527554
3,3,7,2,11,0.280788428
3,3,7,2,12,-0.23477024
3,4,7,2,1,0.076972563
3,4,7,2,2,0.032499032
3,4,7,2,3,-0.012780494
3,4,7,2,4,-0.054061595
3,4,7,2,5,0.031624006
3,4,7,2,6,0.167822538
3,4,7,2,7,0.070570508
3,4,7,2,8,-0.024346924
3,4,7,2,9,0.041281101
3,4,7,2,10,0.125830552
3,4,7,2,11,0.084507069
3,4,7,2,12,0.041281101
3,5,7,2,1,0.392094133
3,5,7,2,2,-0.228548133
3,5,7,2,3,0.208935041
3,5,7,2,4,0.214975886
3,5,7,2,5,-0.228548133
3,5,7,2,6,0.061205734
3,5,7,2,7,0.349188862
3,5,7,2,8,0.396573444
3,5,7,2,9,-0.228548133
3,5,7,2,10,0.357866459
3,5,7,2,11,-0.228548133
3,5,7,2,12,-0.228548133
3,6,7,2,1,0.162139116
3,6,7,2,2,0.179682085
3,6,7,2,3,0.036738752
3,6,7,2,4,0.106403805
3,6,7,2,5,-0.095093625
3,6,7,2,6,-0.156836114
3,6,7,2,7,-0.066694581
3,6,7,2,8,0.091743246
3,6,7,2,9,-0.181898507
3,6,7,2,10,-0.156836114
3,6,7,2,11,-0.066694581
3,6,7,2,12,0.029942101
3,7,7,2,1,0.095377659
3,7,7,2,2,0.250183159
3,7,7,2,3,-0.103298496
3,7,7,2,4,0.110178512
3,7,7,2,5,0.112892661
3,7,7,2,6,0.112892661
3,7,7,2,7,-0.142455622
3,7,7,2,8,0.112892661
3,7,7,2,9,0.070075433
3,7,7,2,10,0.045492031
3,7,7,2,11,0.095377659
3,7,7,2,12,-0.181067637
3,8,7,2,1,-0.024684024
3,8,7,2,2,0.068127631
3,8,7,2,3,-0.15615032
3,8,7,2,4,0.061586102
3,8,7,2,5,-0.102025726
3,8,7,2,6,0.118567202
3,8,7,2,7,-0.180834345
3,8,7,2,8,-0.180834345
3,8,7,2,9,-0.15615032
3,8,7,2,10,-0.116464955
3,8,7,2,11,-0.180834345
3,8,7,2,12,-0.180834345
3,1,8,2,1,-0.23179163
3,1,8,2,2,0.323999141
3,1,8,2,3,0.362936091
3,1,8,2,4,0.271622158
3,1,8,2,5,0.246910114
3,1,8,2,6,0.394026645
3,1,8,2,7,-0.23179163
3,1,8,2,8,-0.23179163
3,1,8,2,9,-0.23179163
3,1,8,2,10,0.323999141
3,1,8,2,11,-0.18491909
3,1,8,2,12,-0.18491909
3,2,8,2,1,0.338365526
3,2,8,2,2,-0.208387994
3,2,8,2,3,0.053824425
3,2,8,2,4,0.132586006
3,2,8,2,5,0.340973999
3,2,8,2,6,0.252101662
3,2,8,2,7,0.092013463
3,2,8,2,8,0.230716675
3,2,8,2,9,0.313888673
3,2,8,2,10,0.132586006
3,2,8,2,11,0.162207724
3,2,8,2,12,0.188874877
3,3,8,2,1,0.27621511
3,3,8,2,2,-0.111531269
3,3,8,2,3,0.104015549
3,3,8,2,4,0.137331787
3,3,8,2,5,0.215546818
3,3,8,2,6,-0.188452927
3,3,8,2,7,0.30001185
3,3,8,2,8,0.248863056
3,3,8,2,9,0.248863056
3,3,8,2,10,-0.188452927
3,3,8,2,11,0.501344097
3,3,8,2,12,0.462119691
3,4,8,2,2,0.187756806
3,4,8,2,3,0.125830552
3,4,8,2,4,0.147350732
3,4,8,2,5,0.102194514
3,4,8,2,6,0.072905107
3,4,8,2,7,0.252425421
3,4,8,2,8,0.072905107
3,4,8,2,9,0.125830552
3,4,8,2,10,0.167111653
3,4,8,2,11,0.072905107
3,4,8,2,12,0.143475614
3,5,8,2,1,0.356025532
3,5,8,2,2,0.286911102
3,5,8,2,3,0.180145948
3,5,8,2,4,0.318089138
3,5,8,2,5,-0.18129194
3,5,8,2,6,-0.228548133
3,5,8,2,7,-0.228548133
3,5,8,2,8,0.334718432
3,5,8,2,9,0.210802193
3,5,8,2,10,0.318089138
3,5,8,2,11,0.294819797
3,5,8,2,12,0.293410115
3,6,8,2,1,0.140894857
3,6,8,2,2,0.039013829
3,6,8,2,3,0.106403805
3,6,8,2,4,-0.181898507
3,6,8,2,5,0.061801145
3,6,8,2,6,0.22698883
3,6,8,2,7,0.061801145
3,6,8,2,8,0.241821199
3,6,8,2,9,0.104142456
3,6,8,2,10,-0.103220381
3,6,8,2,11,-0.156836114
3,6,8,2,12,0.119423998
3,7,8,2,1,0.176589806
3,7,8,2,2,0.043228117
3,7,8,2,3,0.220451892
3,7,8,2,4,-0.15576541
3,7,8,2,5,-0.064686481
3,7,8,2,6,0.239681787
3,7,8,2,7,0.132765093
3,7,8,2,8,0.176589806
3,7,8,2,9,-0.064686481
3,7,8,2,10,0.143718949
3,7,8,2,11,-0.181067637
3,7,8,2,12,0.037839166
3,8,8,2,1,0.137582399
3,8,8,2,2,-0.180834345
3,8,8,2,3,-0.180834345
